ind,var_name,var_description,var_value,var_unit,var_alg,var_need,v_linked,user_input
900,ce_218A_233_mat,Tanks & Pressure Vessels site material cost for 218A.233,650.7581497215162,$,category_scale,"ref_218A_233_mat, scale_P",ce_218A_23_mat,0
901,ce_218A_233_lab,Tanks & Pressure Vessels site labor cost for 218A.233,8070.741678574587,$,category_scale,"ref_218A_233_lab, scale_P",ce_218A_23_lab,0
902,ce_218A_234_fac,Purification & Filtration Equipment factory equipment cost for 218A.234,192727.64181920947,$,category_scale,"ref_218A_234_fac, scale_P",ce_218A_23_fac,0
903,ce_218A_234_mat,Purification & Filtration Equipment site material cost for 218A.234,6188.981152663588,$,category_scale,"ref_218A_234_mat, scale_P",ce_218A_23_mat,0
904,ce_218A_234_lab,Purification & Filtration Equipment site labor cost for 218A.234,74801.14560150082,$,category_scale,"ref_218A_234_lab, scale_P",ce_218A_23_lab,0
905,ce_218A_235_fac,Piping & Ductwork factory equipment cost for 218A.235,67692.11247774906,$,category_scale,"ref_218A_235_fac, scale_cr_dg_bldg_bldg_vol",ce_218A_23_fac,0
906,ce_218A_235_mat,Piping & Ductwork site material cost for 218A.235,66188.91261269021,$,category_scale,"ref_218A_235_mat, scale_cr_dg_bldg_bldg_vol",ce_218A_23_mat,0
907,ce_218A_235_lab,Piping & Ductwork site labor cost for 218A.235,411174.41605225386,$,category_scale,"ref_218A_235_lab, scale_cr_dg_bldg_bldg_vol",ce_218A_23_lab,0
908,ce_218A_236_fac,Valves & Dampers factory equipment cost for 218A.236,14572.925980189491,$,category_scale,"ref_218A_236_fac, scale_cr_dg_bldg_bldg_vol",ce_218A_23_fac,0
909,ce_218A_236_mat,Valves & Dampers site material cost for 218A.236,754.5375049095608,$,category_scale,"ref_218A_236_mat, scale_cr_dg_bldg_bldg_vol",ce_218A_23_mat,0
910,ce_218A_236_lab,Valves & Dampers site labor cost for 218A.236,9203.645713465405,$,category_scale,"ref_218A_236_lab, scale_cr_dg_bldg_bldg_vol",ce_218A_23_lab,0
911,ce_218A_237_fac,Piping & Miscellaneous Items factory equipment cost for 218A.237,1891.0770424921045,$,category_scale,"ref_218A_237_fac, scale_cr_dg_bldg_bldg_vol",ce_218A_23_fac,0
912,ce_218A_237_mat,Piping & Miscellaneous Items site material cost for 218A.237,0.0,$,,,ce_218A_23_mat,0
913,ce_218A_237_lab,Piping & Miscellaneous Items site labor cost for 218A.237,0.0,$,,,ce_218A_23_lab,0
914,ce_218A_238_fac,Instrumentation & Control factory equipment cost for 218A.238,318643.0344770824,$,category_scale,"ref_218A_238_fac, scale_P",ce_218A_23_fac,0
915,ce_218A_238_mat,Instrumentation & Control site material cost for 218A.238,2653.8730798404054,$,category_scale,"ref_218A_238_mat, scale_P",ce_218A_23_mat,0
916,ce_218A_238_lab,Instrumentation & Control site labor cost for 218A.238,65020.608477935726,$,category_scale,"ref_218A_238_lab, scale_P",ce_218A_23_lab,0
917,ce_218A_24_fac,Lighting & Service Power factory equipment cost for 218A.24,0.0,$,,,,0
918,ce_218A_24_mat,Lighting & Service Power site material cost for 218A.24,33876.239427217915,$,category_scale,"ref_218A_24_mat, scale_cr_dg_bldg_bldg_vol",,0
919,ce_218A_24_lab,Lighting & Service Power site labor cost for 218A.24,110446.59125179442,$,category_scale,"ref_218A_24_lab, scale_cr_dg_bldg_bldg_vol",,0
920,ce_218B_21_fac,Plumbing & Drains factory equipment cost for 218B.21,0.0,$,,,,0
921,ce_218B_21_mat,Plumbing & Drains site material cost for 218B.21,0.0,$,,,,0
922,ce_218B_21_lab,Plumbing & Drains site labor cost for 218B.21,0.0,$,,,,0
923,ce_218B_22_fac,"Heating, Ventilation, & Air Conditioning factory equipment cost for 218B.22",1859074.345697987,$,category_scale,"ref_218B_22_fac, scale_P",,0
924,ce_218B_22_mat,"Heating, Ventilation, & Air Conditioning site material cost for 218B.22",455469.92767257954,$,category_scale,"ref_218B_22_mat, scale_P",,0
925,ce_218B_22_lab,"Heating, Ventilation, & Air Conditioning site labor cost for 218B.22",3119188.467255361,$,category_scale,"ref_218B_22_lab, scale_P",,0
926,ce_218B_23_fac,Special HVAC (Safety Related) factory equipment cost for 218B.23,23677.654763305312,$,category_scale,"ref_218B_23_fac, scale_P",,0
927,ce_218B_23_mat,Special HVAC (Safety Related) site material cost for 218B.23,1725.7570691534193,$,category_scale,"ref_218B_23_mat, scale_P",,0
928,ce_218B_23_lab,Special HVAC (Safety Related) site labor cost for 218B.23,23068.87721885645,$,category_scale,"ref_218B_23_lab, scale_P",,0
929,ce_218B_24_fac,Lighting & Service Power factory equipment cost for 218B.24,0.0,$,,,,0
930,ce_218B_24_mat,Lighting & Service Power site material cost for 218B.24,0.0,$,category_scale,"ref_218B_24_mat, scale_adm_bldg_bldg_vol",,0
931,ce_218B_24_lab,Lighting & Service Power site labor cost for 218B.24,0.0,$,category_scale,"ref_218B_24_lab, scale_adm_bldg_bldg_vol",,0
932,ce_218B_25_fac,Elevator factory equipment cost for 218B.25,88303.82096,$,category_scale,ref_218B_25_fac,,0
933,ce_218B_25_mat,Elevator site material cost for 218B.25,3586.127801,$,category_scale,ref_218B_25_mat,,0
934,ce_218B_25_lab,Elevator site labor cost for 218B.25,45810.80044,$,category_scale,ref_218B_25_lab,,0
935,ce_222_111_fac,Rotating Machinery factory equipment cost for 222.111,89028940.41572173,$,category_scale,"ref_222_111_fac, scale_frm_flow, count_222_11, lrn_222_11_fac, adj_rx_aux_0_25",,0
936,ce_222_111_mat,Rotating Machinery site material cost for 222.111,332843.02111349395,$,category_scale,"ref_222_111_mat, scale_frm_flow, count_222_11, lrn_222_11_mat, adj_rx_aux_0_25",,0
937,ce_222_111_lab,Rotating Machinery site labor cost for 222.111,3060334.6829829933,$,category_scale,"ref_222_111_lab, scale_frm_flow, count_222_11, lrn_222_11_lab, adj_rx_aux_0_25",,0
938,ce_222_119_fac,Foundations/Skids factory equipment cost for 222.119,2682485.9979166314,$,category_scale,"ref_222_119_fac, scale_frm_flow, count_222_11, lrn_222_11_fac, adj_rx_aux_0_25",,0
939,ce_222_119_mat,Foundations/Skids site material cost for 222.119,389873.4372256505,$,category_scale,"ref_222_119_mat, scale_frm_flow, count_222_11, lrn_222_11_mat, adj_rx_aux_0_25",,0
940,ce_222_119_lab,Foundations/Skids site labor cost for 222.119,3633958.8392127496,$,category_scale,"ref_222_119_lab, scale_frm_flow, count_222_11, lrn_222_11_lab, adj_rx_aux_0_25",,0
941,ce_222_132_fac,Heat Transfer Equipment factory equipment cost for 222.132,149609146.48186994,$,category_scale,"ref_222_132_fac, scale_frm_ht_S, count_222_13, lrn_222_13_fac, adj_half",,0
942,ce_222_132_mat,Heat Transfer Equipment site material cost for 222.132,449388.9889203872,$,category_scale,"ref_222_132_mat, scale_frm_ht_S, count_222_13, lrn_222_13_mat, adj_half",,0
943,ce_222_132_lab,Heat Transfer Equipment site labor cost for 222.132,4109347.55865987,$,category_scale,"ref_222_132_lab, scale_frm_ht_S, count_222_13, lrn_222_13_lab, adj_half",,0
944,ce_222_139_fac,Foundations/Skids factory equipment cost for 222.139,74901.1765732484,$,category_scale,"ref_222_139_fac, scale_frm_ht_S, count_222_13, lrn_222_13_fac, adj_half",,0
945,ce_222_139_mat,Foundations/Skids site material cost for 222.139,63614.80492704986,$,category_scale,"ref_222_139_mat, scale_frm_ht_S, count_222_13, lrn_222_13_mat, adj_half",,0
946,ce_222_139_lab,Foundations/Skids site labor cost for 222.139,617654.1352943376,$,category_scale,"ref_222_139_lab, scale_frm_ht_S, count_222_13, lrn_222_13_lab, adj_half",,0
947,ce_225_111_fac,New & Spent Fuel Crane factory equipment cost for 225.111,132640.43591165225,$,category_scale,"ref_225_111_fac, scale_frm_fuel_crane_cap, f_simp_fuel_hndl",,0
948,ce_225_111_mat,New & Spent Fuel Crane site material cost for 225.111,6365.745276305703,$,category_scale,"ref_225_111_mat, scale_frm_fuel_crane_cap, f_simp_fuel_hndl",,0
949,ce_225_111_lab,New & Spent Fuel Crane site labor cost for 225.111,79784.25381114653,$,category_scale,"ref_225_111_lab, scale_frm_fuel_crane_cap, f_simp_fuel_hndl",,0
950,ce_225_112_fac,Monorails & Hoists factory equipment cost for 225.112,16525.241407999998,$,category_scale,"ref_225_112_fac, f_simp_fuel_hndl",,0
951,ce_225_112_mat,Monorails & Hoists site material cost for 225.112,1183.3043071200002,$,category_scale,"ref_225_112_mat, f_simp_fuel_hndl",,0
952,ce_225_112_lab,Monorails & Hoists site labor cost for 225.112,14840.091416800002,$,category_scale,"ref_225_112_lab, f_simp_fuel_hndl",,0
953,ce_225_113_fac,New Fuel Elevator factory equipment cost for 225.113,40706.8958764,$,category_scale,"ref_225_113_fac, f_simp_fuel_hndl",,0
954,ce_225_113_mat,New Fuel Elevator site material cost for 225.113,5866.4106696,$,category_scale,"ref_225_113_mat, f_simp_fuel_hndl",,0
955,ce_225_113_lab,New Fuel Elevator site labor cost for 225.113,74200.457084,$,category_scale,"ref_225_113_lab, f_simp_fuel_hndl",,0
956,ce_225_114_fac,Spent Fuel Cask Crane factory equipment cost for 225.114,742541.5094717735,$,category_scale,"ref_225_114_fac, scale_frm_fuel_cask_cap, f_simp_fuel_hndl",,0
957,ce_225_114_mat,Spent Fuel Cask Crane site material cost for 225.114,16445.0014655645,$,category_scale,"ref_225_114_mat, scale_frm_fuel_cask_cap, f_simp_fuel_hndl",,0
958,ce_225_114_lab,Spent Fuel Cask Crane site labor cost for 225.114,206143.6122265231,$,category_scale,"ref_225_114_lab, scale_frm_fuel_cask_cap, f_simp_fuel_hndl",,0
